codigo_region;nombre_region;codigo_comuna;nombre_comuna;clasificacion;variable;valor;n
9;La Araucanía;9205;Lonquimay;Rural;p05;Red pública;1491
9;La Araucanía;9205;Lonquimay;Rural;p05;Río, vertiente, estero, canal, lago, etc.;1408
9;La Araucanía;9205;Lonquimay;Rural;p05;NA;29
9;La Araucanía;9206;Los Sauces;Rural;area;Rural;1287
9;La Araucanía;9206;Los Sauces;Rural;area;Urbana;1764
9;La Araucanía;9206;Los Sauces;Rural;p01;Casa;2961
9;La Araucanía;9206;Los Sauces;Rural;p01;Departamento en edificio;1
9;La Araucanía;9206;Los Sauces;Rural;p01;Mediagua, mejora, rancho o choza;58
9;La Araucanía;9206;Los Sauces;Rural;p01;Móvil (carpa, casa rodante o similar);1
9;La Araucanía;9206;Los Sauces;Rural;p01;Otro tipo de vivienda particular;13
9;La Araucanía;9206;Los Sauces;Rural;p01;Pieza en casa antigua o en conventillo;9
9;La Araucanía;9206;Los Sauces;Rural;p01;Vivienda colectiva;8
9;La Araucanía;9206;Los Sauces;Rural;p02;Con moradores ausentes;128
9;La Araucanía;9206;Los Sauces;Rural;p02;Con moradores presentes;2475
9;La Araucanía;9206;Los Sauces;Rural;p02;De temporada (vacacional u otro);145
9;La Araucanía;9206;Los Sauces;Rural;p02;En venta, para arriendo, abandonada u otro;303
9;La Araucanía;9206;Los Sauces;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;47
9;La Araucanía;9206;Los Sauces;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;292
9;La Araucanía;9206;Los Sauces;Rural;p03a;Hormigón armado;89
9;La Araucanía;9206;Los Sauces;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);39
9;La Araucanía;9206;Los Sauces;Rural;p03a;No aplica;584
9;La Araucanía;9206;Los Sauces;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);1553
9;La Araucanía;9206;Los Sauces;Rural;p03a;Tabique sin forro interior (madera u otro);418
9;La Araucanía;9206;Los Sauces;Rural;p03a;NA;29
9;La Araucanía;9206;Los Sauces;Rural;p03b;Fonolita o plancha de fieltro embreado;17
9;La Araucanía;9206;Los Sauces;Rural;p03b;Losa hormigón;2
9;La Araucanía;9206;Los Sauces;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);17
9;La Araucanía;9206;Los Sauces;Rural;p03b;No aplica;584
9;La Araucanía;9206;Los Sauces;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);2211
9;La Araucanía;9206;Los Sauces;Rural;p03b;Sin cubierta sólida de techo;7
9;La Araucanía;9206;Los Sauces;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;197
9;La Araucanía;9206;Los Sauces;Rural;p03b;NA;16
9;La Araucanía;9206;Los Sauces;Rural;p03c;Baldosa de cemento;262
9;La Araucanía;9206;Los Sauces;Rural;p03c;Capa de cemento sobre tierra;86
9;La Araucanía;9206;Los Sauces;Rural;p03c;No aplica;584
9;La Araucanía;9206;Los Sauces;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);1975
9;La Araucanía;9206;Los Sauces;Rural;p03c;Radier sin revestimiento;86
9;La Araucanía;9206;Los Sauces;Rural;p03c;Tierra;36
9;La Araucanía;9206;Los Sauces;Rural;p03c;NA;22
9;La Araucanía;9206;Los Sauces;Rural;p04;0 piezas;4
9;La Araucanía;9206;Los Sauces;Rural;p04;1 pieza;340
9;La Araucanía;9206;Los Sauces;Rural;p04;2 piezas;926
9;La Araucanía;9206;Los Sauces;Rural;p04;3 piezas;748
9;La Araucanía;9206;Los Sauces;Rural;p04;4 piezas;253
9;La Araucanía;9206;Los Sauces;Rural;p04;5 piezas;64
9;La Araucanía;9206;Los Sauces;Rural;p04;6 o más piezas;24
9;La Araucanía;9206;Los Sauces;Rural;p04;No aplica;584
9;La Araucanía;9206;Los Sauces;Rural;p04;NA;108
9;La Araucanía;9206;Los Sauces;Rural;p05;Camión aljibe;200
9;La Araucanía;9206;Los Sauces;Rural;p05;No aplica;584
9;La Araucanía;9206;Los Sauces;Rural;p05;Pozo o noria;292
9;La Araucanía;9206;Los Sauces;Rural;p05;Red pública;1578
9;La Araucanía;9206;Los Sauces;Rural;p05;Río, vertiente, estero, canal, lago, etc.;385
9;La Araucanía;9206;Los Sauces;Rural;p05;NA;12
9;La Araucanía;9207;Lumaco;Rural;area;Rural;2167
9;La Araucanía;9207;Lumaco;Rural;area;Urbana;1688
9;La Araucanía;9207;Lumaco;Rural;p01;Casa;3715
9;La Araucanía;9207;Lumaco;Rural;p01;Mediagua, mejora, rancho o choza;105
9;La Araucanía;9207;Lumaco;Rural;p01;Operativo personas en tránsito (no es vivienda);1
9;La Araucanía;9207;Lumaco;Rural;p01;Otro tipo de vivienda particular;17
9;La Araucanía;9207;Lumaco;Rural;p01;Pieza en casa antigua o en conventillo;6
9;La Araucanía;9207;Lumaco;Rural;p01;Vivienda colectiva;7
9;La Araucanía;9207;Lumaco;Rural;p01;Vivienda tradicional indígena (ruka, pae pae u otras);4
9;La Araucanía;9207;Lumaco;Rural;p02;Con moradores ausentes;136
9;La Araucanía;9207;Lumaco;Rural;p02;Con moradores presentes;3224
9;La Araucanía;9207;Lumaco;Rural;p02;De temporada (vacacional u otro);103
9;La Araucanía;9207;Lumaco;Rural;p02;En venta, para arriendo, abandonada u otro;392
9;La Araucanía;9207;Lumaco;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;14
9;La Araucanía;9207;Lumaco;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;100
9;La Araucanía;9207;Lumaco;Rural;p03a;Hormigón armado;61
9;La Araucanía;9207;Lumaco;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);123
9;La Araucanía;9207;Lumaco;Rural;p03a;No aplica;639
9;La Araucanía;9207;Lumaco;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);2286
9;La Araucanía;9207;Lumaco;Rural;p03a;Tabique sin forro interior (madera u otro);619
9;La Araucanía;9207;Lumaco;Rural;p03a;NA;13
9;La Araucanía;9207;Lumaco;Rural;p03b;Fonolita o plancha de fieltro embreado;8
9;La Araucanía;9207;Lumaco;Rural;p03b;Losa hormigón;1
9;La Araucanía;9207;Lumaco;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);20
9;La Araucanía;9207;Lumaco;Rural;p03b;No aplica;639
9;La Araucanía;9207;Lumaco;Rural;p03b;Paja, coirón, totora o caña;1
9;La Araucanía;9207;Lumaco;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);2995
9;La Araucanía;9207;Lumaco;Rural;p03b;Sin cubierta sólida de techo;11
9;La Araucanía;9207;Lumaco;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;166
9;La Araucanía;9207;Lumaco;Rural;p03b;NA;14
9;La Araucanía;9207;Lumaco;Rural;p03c;Baldosa de cemento;92
9;La Araucanía;9207;Lumaco;Rural;p03c;Capa de cemento sobre tierra;37
9;La Araucanía;9207;Lumaco;Rural;p03c;No aplica;639
9;La Araucanía;9207;Lumaco;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);2926
9;La Araucanía;9207;Lumaco;Rural;p03c;Radier sin revestimiento;81
9;La Araucanía;9207;Lumaco;Rural;p03c;Tierra;59
9;La Araucanía;9207;Lumaco;Rural;p03c;NA;21
9;La Araucanía;9207;Lumaco;Rural;p04;0 piezas;13
9;La Araucanía;9207;Lumaco;Rural;p04;1 pieza;439
9;La Araucanía;9207;Lumaco;Rural;p04;2 piezas;1248
9;La Araucanía;9207;Lumaco;Rural;p04;3 piezas;949
9;La Araucanía;9207;Lumaco;Rural;p04;4 piezas;310
9;La Araucanía;9207;Lumaco;Rural;p04;5 piezas;92
9;La Araucanía;9207;Lumaco;Rural;p04;6 o más piezas;34
9;La Araucanía;9207;Lumaco;Rural;p04;No aplica;639
9;La Araucanía;9207;Lumaco;Rural;p04;NA;131
9;La Araucanía;9207;Lumaco;Rural;p05;Camión aljibe;372
9;La Araucanía;9207;Lumaco;Rural;p05;No aplica;639
9;La Araucanía;9207;Lumaco;Rural;p05;Pozo o noria;283
9;La Araucanía;9207;Lumaco;Rural;p05;Red pública;1613
9;La Araucanía;9207;Lumaco;Rural;p05;Río, vertiente, estero, canal, lago, etc.;927
9;La Araucanía;9207;Lumaco;Rural;p05;NA;21
9;La Araucanía;9208;Purén;Rural;area;Rural;1699
9;La Araucanía;9208;Purén;Rural;area;Urbana;3110
9;La Araucanía;9208;Purén;Rural;p01;Casa;4732
9;La Araucanía;9208;Purén;Rural;p01;Departamento en edificio;3
9;La Araucanía;9208;Purén;Rural;p01;Mediagua, mejora, rancho o choza;51
9;La Araucanía;9208;Purén;Rural;p01;Móvil (carpa, casa rodante o similar);2
9;La Araucanía;9208;Purén;Rural;p01;Otro tipo de vivienda particular;10
9;La Araucanía;9208;Purén;Rural;p01;Pieza en casa antigua o en conventillo;2
9;La Araucanía;9208;Purén;Rural;p01;Vivienda colectiva;9
9;La Araucanía;9208;Purén;Rural;p02;Con moradores ausentes;171
9;La Araucanía;9208;Purén;Rural;p02;Con moradores presentes;3979
9;La Araucanía;9208;Purén;Rural;p02;De temporada (vacacional u otro);207
9;La Araucanía;9208;Purén;Rural;p02;En venta, para arriendo, abandonada u otro;452
9;La Araucanía;9208;Purén;Rural;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;13
9;La Araucanía;9208;Purén;Rural;p03a;Albañilería: bloque de cemento, piedra o ladrillo;243
9;La Araucanía;9208;Purén;Rural;p03a;Hormigón armado;81
9;La Araucanía;9208;Purén;Rural;p03a;Materiales precarios (lata, cartón, plástico, etc.);98
9;La Araucanía;9208;Purén;Rural;p03a;No aplica;839
9;La Araucanía;9208;Purén;Rural;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);2816
9;La Araucanía;9208;Purén;Rural;p03a;Tabique sin forro interior (madera u otro);702
9;La Araucanía;9208;Purén;Rural;p03a;NA;17
9;La Araucanía;9208;Purén;Rural;p03b;Fonolita o plancha de fieltro embreado;3
9;La Araucanía;9208;Purén;Rural;p03b;Losa hormigón;1
9;La Araucanía;9208;Purén;Rural;p03b;Materiales precarios (lata, cartón, plásticos, etc.);34
9;La Araucanía;9208;Purén;Rural;p03b;No aplica;839
9;La Araucanía;9208;Purén;Rural;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);3668
9;La Araucanía;9208;Purén;Rural;p03b;Sin cubierta sólida de techo;1
9;La Araucanía;9208;Purén;Rural;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;248
9;La Araucanía;9208;Purén;Rural;p03b;NA;15
9;La Araucanía;9208;Purén;Rural;p03c;Baldosa de cemento;290
9;La Araucanía;9208;Purén;Rural;p03c;Capa de cemento sobre tierra;54
9;La Araucanía;9208;Purén;Rural;p03c;No aplica;839
9;La Araucanía;9208;Purén;Rural;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);3514
9;La Araucanía;9208;Purén;Rural;p03c;Radier sin revestimiento;70
9;La Araucanía;9208;Purén;Rural;p03c;Tierra;17
9;La Araucanía;9208;Purén;Rural;p03c;NA;25
9;La Araucanía;9208;Purén;Rural;p04;0 piezas;6
9;La Araucanía;9208;Purén;Rural;p04;1 pieza;514
9;La Araucanía;9208;Purén;Rural;p04;2 piezas;1556
9;La Araucanía;9208;Purén;Rural;p04;3 piezas;1235
9;La Araucanía;9208;Purén;Rural;p04;4 piezas;402
9;La Araucanía;9208;Purén;Rural;p04;5 piezas;95
9;La Araucanía;9208;Purén;Rural;p04;6 o más piezas;33
9;La Araucanía;9208;Purén;Rural;p04;No aplica;839
9;La Araucanía;9208;Purén;Rural;p04;NA;129
9;La Araucanía;9208;Purén;Rural;p05;Camión aljibe;295
9;La Araucanía;9208;Purén;Rural;p05;No aplica;839
9;La Araucanía;9208;Purén;Rural;p05;Pozo o noria;104
9;La Araucanía;9208;Purén;Rural;p05;Red pública;3124
9;La Araucanía;9208;Purén;Rural;p05;Río, vertiente, estero, canal, lago, etc.;422
9;La Araucanía;9208;Purén;Rural;p05;NA;25
9;La Araucanía;9209;Renaico;Mixta;area;Rural;713
9;La Araucanía;9209;Renaico;Mixta;area;Urbana;3216
9;La Araucanía;9209;Renaico;Mixta;p01;Casa;3866
9;La Araucanía;9209;Renaico;Mixta;p01;Mediagua, mejora, rancho o choza;45
9;La Araucanía;9209;Renaico;Mixta;p01;Operativo calle (no es vivienda);1
9;La Araucanía;9209;Renaico;Mixta;p01;Otro tipo de vivienda particular;13
9;La Araucanía;9209;Renaico;Mixta;p01;Vivienda colectiva;4
9;La Araucanía;9209;Renaico;Mixta;p02;Con moradores ausentes;131
9;La Araucanía;9209;Renaico;Mixta;p02;Con moradores presentes;3397
9;La Araucanía;9209;Renaico;Mixta;p02;De temporada (vacacional u otro);112
9;La Araucanía;9209;Renaico;Mixta;p02;En venta, para arriendo, abandonada u otro;289
9;La Araucanía;9209;Renaico;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;11
9;La Araucanía;9209;Renaico;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;729
9;La Araucanía;9209;Renaico;Mixta;p03a;Hormigón armado;170
9;La Araucanía;9209;Renaico;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);43
9;La Araucanía;9209;Renaico;Mixta;p03a;No aplica;537
9;La Araucanía;9209;Renaico;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);1995
9;La Araucanía;9209;Renaico;Mixta;p03a;Tabique sin forro interior (madera u otro);438
9;La Araucanía;9209;Renaico;Mixta;p03a;NA;6
9;La Araucanía;9209;Renaico;Mixta;p03b;Fonolita o plancha de fieltro embreado;6
9;La Araucanía;9209;Renaico;Mixta;p03b;Losa hormigón;3
9;La Araucanía;9209;Renaico;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);11
9;La Araucanía;9209;Renaico;Mixta;p03b;No aplica;537
9;La Araucanía;9209;Renaico;Mixta;p03b;Paja, coirón, totora o caña;1
9;La Araucanía;9209;Renaico;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);3149
9;La Araucanía;9209;Renaico;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;208
9;La Araucanía;9209;Renaico;Mixta;p03b;NA;14
9;La Araucanía;9209;Renaico;Mixta;p03c;Baldosa de cemento;260
9;La Araucanía;9209;Renaico;Mixta;p03c;Capa de cemento sobre tierra;86
9;La Araucanía;9209;Renaico;Mixta;p03c;No aplica;537
9;La Araucanía;9209;Renaico;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);2891
9;La Araucanía;9209;Renaico;Mixta;p03c;Radier sin revestimiento;124
9;La Araucanía;9209;Renaico;Mixta;p03c;Tierra;6
9;La Araucanía;9209;Renaico;Mixta;p03c;NA;25
9;La Araucanía;9209;Renaico;Mixta;p04;0 piezas;2
9;La Araucanía;9209;Renaico;Mixta;p04;1 pieza;543
9;La Araucanía;9209;Renaico;Mixta;p04;2 piezas;1386
9;La Araucanía;9209;Renaico;Mixta;p04;3 piezas;1034
9;La Araucanía;9209;Renaico;Mixta;p04;4 piezas;248
9;La Araucanía;9209;Renaico;Mixta;p04;5 piezas;48
9;La Araucanía;9209;Renaico;Mixta;p04;6 o más piezas;31
9;La Araucanía;9209;Renaico;Mixta;p04;No aplica;537
9;La Araucanía;9209;Renaico;Mixta;p04;NA;100
9;La Araucanía;9209;Renaico;Mixta;p05;Camión aljibe;54
9;La Araucanía;9209;Renaico;Mixta;p05;No aplica;537
9;La Araucanía;9209;Renaico;Mixta;p05;Pozo o noria;293
9;La Araucanía;9209;Renaico;Mixta;p05;Red pública;2935
9;La Araucanía;9209;Renaico;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;94
9;La Araucanía;9209;Renaico;Mixta;p05;NA;16
9;La Araucanía;9210;Traiguén;Mixta;area;Rural;1610
9;La Araucanía;9210;Traiguén;Mixta;area;Urbana;5647
9;La Araucanía;9210;Traiguén;Mixta;p01;Casa;7052
9;La Araucanía;9210;Traiguén;Mixta;p01;Departamento en edificio;16
9;La Araucanía;9210;Traiguén;Mixta;p01;Mediagua, mejora, rancho o choza;112
9;La Araucanía;9210;Traiguén;Mixta;p01;Operativo personas en tránsito (no es vivienda);1
9;La Araucanía;9210;Traiguén;Mixta;p01;Otro tipo de vivienda particular;46
9;La Araucanía;9210;Traiguén;Mixta;p01;Pieza en casa antigua o en conventillo;16
9;La Araucanía;9210;Traiguén;Mixta;p01;Vivienda colectiva;14
9;La Araucanía;9210;Traiguén;Mixta;p02;Con moradores ausentes;407
9;La Araucanía;9210;Traiguén;Mixta;p02;Con moradores presentes;6273
9;La Araucanía;9210;Traiguén;Mixta;p02;De temporada (vacacional u otro);142
9;La Araucanía;9210;Traiguén;Mixta;p02;En venta, para arriendo, abandonada u otro;435
9;La Araucanía;9210;Traiguén;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;64
9;La Araucanía;9210;Traiguén;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;1166
9;La Araucanía;9210;Traiguén;Mixta;p03a;Hormigón armado;330
9;La Araucanía;9210;Traiguén;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);100
9;La Araucanía;9210;Traiguén;Mixta;p03a;No aplica;999
9;La Araucanía;9210;Traiguén;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);3571
9;La Araucanía;9210;Traiguén;Mixta;p03a;Tabique sin forro interior (madera u otro);1000
9;La Araucanía;9210;Traiguén;Mixta;p03a;NA;27
9;La Araucanía;9210;Traiguén;Mixta;p03b;Fonolita o plancha de fieltro embreado;15
9;La Araucanía;9210;Traiguén;Mixta;p03b;Losa hormigón;1
9;La Araucanía;9210;Traiguén;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);29
9;La Araucanía;9210;Traiguén;Mixta;p03b;No aplica;999
9;La Araucanía;9210;Traiguén;Mixta;p03b;Paja, coirón, totora o caña;1
9;La Araucanía;9210;Traiguén;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);5494
9;La Araucanía;9210;Traiguén;Mixta;p03b;Sin cubierta sólida de techo;2
9;La Araucanía;9210;Traiguén;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;683
9;La Araucanía;9210;Traiguén;Mixta;p03b;NA;33
9;La Araucanía;9210;Traiguén;Mixta;p03c;Baldosa de cemento;314
9;La Araucanía;9210;Traiguén;Mixta;p03c;Capa de cemento sobre tierra;98
9;La Araucanía;9210;Traiguén;Mixta;p03c;No aplica;999
9;La Araucanía;9210;Traiguén;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);5513
9;La Araucanía;9210;Traiguén;Mixta;p03c;Radier sin revestimiento;268
9;La Araucanía;9210;Traiguén;Mixta;p03c;Tierra;20
9;La Araucanía;9210;Traiguén;Mixta;p03c;NA;45
9;La Araucanía;9210;Traiguén;Mixta;p04;0 piezas;13
9;La Araucanía;9210;Traiguén;Mixta;p04;1 pieza;740
9;La Araucanía;9210;Traiguén;Mixta;p04;2 piezas;2595
9;La Araucanía;9210;Traiguén;Mixta;p04;3 piezas;2037
9;La Araucanía;9210;Traiguén;Mixta;p04;4 piezas;535
9;La Araucanía;9210;Traiguén;Mixta;p04;5 piezas;119
9;La Araucanía;9210;Traiguén;Mixta;p04;6 o más piezas;53
9;La Araucanía;9210;Traiguén;Mixta;p04;No aplica;999
9;La Araucanía;9210;Traiguén;Mixta;p04;NA;166
9;La Araucanía;9210;Traiguén;Mixta;p05;Camión aljibe;281
9;La Araucanía;9210;Traiguén;Mixta;p05;No aplica;999
9;La Araucanía;9210;Traiguén;Mixta;p05;Pozo o noria;702
9;La Araucanía;9210;Traiguén;Mixta;p05;Red pública;4966
9;La Araucanía;9210;Traiguén;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;267
9;La Araucanía;9210;Traiguén;Mixta;p05;NA;42
9;La Araucanía;9211;Victoria;Mixta;area;Rural;3869
9;La Araucanía;9211;Victoria;Mixta;area;Urbana;8959
9;La Araucanía;9211;Victoria;Mixta;p01;Casa;12461
9;La Araucanía;9211;Victoria;Mixta;p01;Departamento en edificio;73
9;La Araucanía;9211;Victoria;Mixta;p01;Mediagua, mejora, rancho o choza;140
9;La Araucanía;9211;Victoria;Mixta;p01;Móvil (carpa, casa rodante o similar);1
9;La Araucanía;9211;Victoria;Mixta;p01;Otro tipo de vivienda particular;87
9;La Araucanía;9211;Victoria;Mixta;p01;Pieza en casa antigua o en conventillo;36
9;La Araucanía;9211;Victoria;Mixta;p01;Vivienda colectiva;28
9;La Araucanía;9211;Victoria;Mixta;p01;Vivienda tradicional indígena (ruka, pae pae u otras);2
9;La Araucanía;9211;Victoria;Mixta;p02;Con moradores ausentes;548
9;La Araucanía;9211;Victoria;Mixta;p02;Con moradores presentes;11235
9;La Araucanía;9211;Victoria;Mixta;p02;De temporada (vacacional u otro);381
9;La Araucanía;9211;Victoria;Mixta;p02;En venta, para arriendo, abandonada u otro;664
9;La Araucanía;9211;Victoria;Mixta;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;52
9;La Araucanía;9211;Victoria;Mixta;p03a;Albañilería: bloque de cemento, piedra o ladrillo;1308
9;La Araucanía;9211;Victoria;Mixta;p03a;Hormigón armado;656
9;La Araucanía;9211;Victoria;Mixta;p03a;Materiales precarios (lata, cartón, plástico, etc.);271
9;La Araucanía;9211;Victoria;Mixta;p03a;No aplica;1621
9;La Araucanía;9211;Victoria;Mixta;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);7141
9;La Araucanía;9211;Victoria;Mixta;p03a;Tabique sin forro interior (madera u otro);1729
9;La Araucanía;9211;Victoria;Mixta;p03a;NA;50
9;La Araucanía;9211;Victoria;Mixta;p03b;Fonolita o plancha de fieltro embreado;34
9;La Araucanía;9211;Victoria;Mixta;p03b;Losa hormigón;7
9;La Araucanía;9211;Victoria;Mixta;p03b;Materiales precarios (lata, cartón, plásticos, etc.);35
9;La Araucanía;9211;Victoria;Mixta;p03b;No aplica;1621
9;La Araucanía;9211;Victoria;Mixta;p03b;Paja, coirón, totora o caña;1
9;La Araucanía;9211;Victoria;Mixta;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);10194
9;La Araucanía;9211;Victoria;Mixta;p03b;Sin cubierta sólida de techo;4
9;La Araucanía;9211;Victoria;Mixta;p03b;Tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;864
9;La Araucanía;9211;Victoria;Mixta;p03b;NA;68
9;La Araucanía;9211;Victoria;Mixta;p03c;Baldosa de cemento;681
9;La Araucanía;9211;Victoria;Mixta;p03c;Capa de cemento sobre tierra;186
9;La Araucanía;9211;Victoria;Mixta;p03c;No aplica;1621
9;La Araucanía;9211;Victoria;Mixta;p03c;Parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera (1-5);9983
9;La Araucanía;9211;Victoria;Mixta;p03c;Radier sin revestimiento;252
9;La Araucanía;9211;Victoria;Mixta;p03c;Tierra;37
9;La Araucanía;9211;Victoria;Mixta;p03c;NA;68
9;La Araucanía;9211;Victoria;Mixta;p04;0 piezas;24
9;La Araucanía;9211;Victoria;Mixta;p04;1 pieza;1467
9;La Araucanía;9211;Victoria;Mixta;p04;2 piezas;4404
9;La Araucanía;9211;Victoria;Mixta;p04;3 piezas;3656
9;La Araucanía;9211;Victoria;Mixta;p04;4 piezas;996
9;La Araucanía;9211;Victoria;Mixta;p04;5 piezas;210
9;La Araucanía;9211;Victoria;Mixta;p04;6 o más piezas;101
9;La Araucanía;9211;Victoria;Mixta;p04;No aplica;1621
9;La Araucanía;9211;Victoria;Mixta;p04;NA;349
9;La Araucanía;9211;Victoria;Mixta;p05;Camión aljibe;282
9;La Araucanía;9211;Victoria;Mixta;p05;No aplica;1621
9;La Araucanía;9211;Victoria;Mixta;p05;Pozo o noria;1681
9;La Araucanía;9211;Victoria;Mixta;p05;Red pública;8864
9;La Araucanía;9211;Victoria;Mixta;p05;Río, vertiente, estero, canal, lago, etc.;313
9;La Araucanía;9211;Victoria;Mixta;p05;NA;67
10;Los Lagos;10101;Puerto Montt;Urbana;area;Rural;11807
10;Los Lagos;10101;Puerto Montt;Urbana;area;Urbana;81575
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Casa;85859
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Departamento en edificio;5457
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Mediagua, mejora, rancho o choza;781
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Móvil (carpa, casa rodante o similar);17
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Operativo calle (no es vivienda);1
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Operativo personas en tránsito (no es vivienda);1
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Otro tipo de vivienda particular;673
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Pieza en casa antigua o en conventillo;375
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Vivienda colectiva;208
10;Los Lagos;10101;Puerto Montt;Urbana;p01;Vivienda tradicional indígena (ruka, pae pae u otras);10
10;Los Lagos;10101;Puerto Montt;Urbana;p02;Con moradores ausentes;5503
10;Los Lagos;10101;Puerto Montt;Urbana;p02;Con moradores presentes;79030
10;Los Lagos;10101;Puerto Montt;Urbana;p02;De temporada (vacacional u otro);2194
10;Los Lagos;10101;Puerto Montt;Urbana;p02;En venta, para arriendo, abandonada u otro;6655
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Adobe, barro, quincha, pirca u otro artesanal tradicional;169
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Albañilería: bloque de cemento, piedra o ladrillo;7637
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Hormigón armado;7653
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Materiales precarios (lata, cartón, plástico, etc.);2674
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;No aplica;14562
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Tabique forrado por ambas caras (madera o acero) (1-6);51911
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;Tabique sin forro interior (madera u otro);8493
10;Los Lagos;10101;Puerto Montt;Urbana;p03a;NA;283
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Fonolita o plancha de fieltro embreado;169
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Losa hormigón;1021
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Materiales precarios (lata, cartón, plásticos, etc.);2218
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;No aplica;14562
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Paja, coirón, totora o caña;8
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Planchas metálicas de zinc, cobre, etc. o fibrocemento (tipo pizarreño);64146
10;Los Lagos;10101;Puerto Montt;Urbana;p03b;Sin cubierta sólida de techo;51
